Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,776.6443341,893.9149524,1087.698161,1275.035826,1171.576087,1165.15842,1086.535025,1088.436401,1027.993975,1054.474835,1422.556552,1815.351405,2046.047998,2075.538168,2506.179312,2669.3277,2973.206977,2973.797821,3197.331024,3599.555202,3899.435192,3646.630626,3593.234081,3695.934909,3929.075495,3856.625227,4018.948897,4793.718179,5388.065784,5282.906022,5695.969327,6574.654338,8030.063005,7318.12641,8000.376432,9197.026972,9291.227619,9637.00265,10153.93822,9260.447303,9681.618567,10484.90836,11208.22737,11203.54058
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,44.52389433,46.58164732,47.69843361,48.50550233,48.29320151,55.4982781,61.40765288,62.01998511,54.91634793,58.00941653,61.76553702,75.66372336,81.89147153,87.22757516,104.7972049,113.8800368,120.8726684,141.0104002,160.9387389,174.1864763,198.0109338,193.0149055,179.7299592,181.5376428,173.4496987,155.655784,154.3953117,145.3227995,159.7746657,175.2193231,199.9863423,229.527539,185.7858866,213.2406131,121.2641276,141.9543906,227.5847702,259.4504941,165.8953935,163.6142468,156.3857186,150.1489558,298.4333849,267.3990565,282.5670846,289.5551689,308.1634757,332.2591444,387.6059753,438.2120429,478.6685897,534.9512647,391.5618324,348.4302696,371.2697496,380.5970331,315.7773264,356.7175732,381.2589876,411.5523404
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,234.9387534,225.933513,230.2604613,279.717634,289.0087593,310.3279258,321.0941277,317.4240841,323.4024867,347.3729625,357.6567994,383.6715064,445.3501578,661.022691,799.9318441,764.5665043,886.2299721,1027.292992,1246.557739,1576.049274,1774.741454,1769.099652,1852.256996,2047.771117,2234.257498,2000.147901,1728.685344,1947.80871,2072.078295,2216.250446,2441.741991,2653.526742,3113.646333,3433.163316,3728.111974,4329.707364,4798.61314,4637.865016,3263.33385,3492.669354,4043.662051,3913.428726,4165.726104,4461.847687,4952.212975,5587.02565,6209.124508,7243.455987,8474.586829,7292.494447,9040.566251,10399.37275,10817.44287,10970.12328,11319.07976,9955.242127,9817.740861,10254.23402,11373.233,11414.83766
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2939.448335,2991.592897,3155.097538,3283.141453,3480.426945,3729.969704,4044.247215,4231.867351,4579.98226,4912.487595,5129.091844,5504.815817,5997.485634,6640.80599,7206.816798,7773.08469,8613.028987,9400.465837,10424.52908,11515.46003,12437.7765,13816.08332,14242.84546,15336.63023,16803.68988,17833.07274,18619.66329,19672.45944,21172.75339,22644.6565,23645.61431,24086.21645,24967.70632,25765.54155,26925.46151,27891.38744,29105.32086,30510.89188,31684.7733,33311.75118,35147.87659,35822.80361,36666.27032,38391.00675,40766.67325,43349.0056,45724.25136,47646.43886,48215.11179,46483.02509,48374.0946,50111.9823,51723.22566,53077.24208,54637.83259,55502.6915,56364.85516,58467.97381,61163.83877,63181.79576
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,2289.906634,2078.519907,1914.814691,2027.152817,1675.989918,1340.328328,1456.716085,1784.569621,1864.081728,1826.480293,1944.137621,2027.008113,2257.632393,2069.624996,2284.580811,2421.87049,2371.884669,2416.11979,2209.772147,2165.113225,2136.440243,1906.292604,1769.17591,2560.774036,3396.911932,3674.002201,3974.522425,4356.244512,4153.247938,4265.258745,5318.00694,5723.32549,5942.273788,5377.727327,5435.171911,4869.378406,4523.09127,5303.309133,5495.428836,4957.458006
New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,1763.475067,1756.219653,1865.665999,2165.901146,2529.89264,3203.711446,3446.952794,4031.016039,4220.1935,4865.650375,6163.380119,5957.541117,6158.946739,6152.782529,7561.192276,8443.107052,6817.832529,6208.782634,5540.234973,5249.0536,5534.631413,7634.3344,9271.735404,12665.66323,13092.26473,14800.02869,15133.16224,16261.29693,16640.80235,16037.02524,18721.05644,18257.21505,16341.58735,15387.86958,14611.8328,12579.59511,,,,,,,,,,,,,,,,,,,
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,132.6521624,139.3401635,148.1891599,158.7162793,153.2596767,172.0397229,174.3551727,160.5916759,150.3811418,142.6991199,144.0851258,149.5419124,155.7769251,193.0550554,203.5663747,202.257062,199.5315116,235.1888525,313.899613,362.4959638,418.854986,352.205863,318.0585815,276.1830114,217.4692684,208.2970154,267.4713182,304.6832023,302.0966521,280.1411919,440.577479,399.2315373,398.1894125,251.1510753,212.3898806,243.7814238,245.9800036,225.7007984,248.9209554,230.6392969,197.5244629,208.0676622,227.1362787,267.8532881,285.0950907,321.0898362,335.3414379,387.7808911,473.4146716,459.4241732,473.2998775,508.3965681,526.3509656,548.8929548,562.1218446,483.3392822,494.7187135,516.8882472,571.5269922,554.6009687
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,92.96046972,96.97904472,104.3870197,107.5405681,113.1687212,117.1886325,124.3077828,99.40607496,97.20175178,121.2453641,224.1044767,160.2487501,209.2260626,252.232652,402.849847,438.33124,556.702179,536.2162268,527.3112654,662.2640537,874.4022258,2180.197708,1843.909186,1222.62932,902.2158721,882.5199059,639.0131009,598.2648417,549.2374755,474.2321023,567.5286729,502.9141389,477.1776142,270.2239615,321.3206772,408.18106,461.5195779,479.9837556,469.4305648,497.8415405,567.930736,590.381815,741.7475112,795.3862467,1007.874328,1268.383443,1656.424759,1883.461311,2242.871886,1891.33537,2292.445156,2520.404166,2746.991789,2998.072843,3222.693537,2730.430324,2175.99967,1968.559588,2032.729709,2229.858696
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,126.2483816,131.4502215,140.5574201,150.5041229,170.4345862,273.9064381,284.5582896,299.081616,307.2917569,320.4293272,322.7016355,333.114801,344.254205,414.4358419,558.863696,566.6225685,638.3037113,750.2479696,695.9785136,481.7584605,670.4439226,728.6274113,713.481164,772.835232,852.467074,718.6853822,754.803161,985.0480329,658.4614022,248.149686,241.87647,348.8647688,410.7675726,393.6034575,847.3744318,890.0054491,908.6325065,909.3359271,943.9218956,972.8869884,1007.501429,1034.551588,1000.935948,1005.732473,1080.268112,1162.290113,1226.642974,1327.959699,1499.258678,1444.372527,1503.870423,1655.801824,1760.454387,1811.639193,1934.069508,2049.84969,2107.56718,2159.163079,2020.547028,1912.903745
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,1068.784587,1159.392357,1240.677894,1328.036649,1541.947365,1708.096356,1835.801424,1991.360686,2185.248659,2642.956118,2927.072958,3378.614788,4104.45103,5345.575473,6440.978426,7335.508985,7925.688068,9166.808221,11179.38958,12798.54321,13791.86226,11520.44787,11072.65848,10680.35905,9977.160212,9926.129984,13783.85012,16709.55968,17744.50138,17397.69167,21290.86038,21732.2308,23904.03739,23122.41079,24646.3143,29258.13435,29006.80945,26700.53713,27885.80838,28263.09671,26149.41108,26873.27593,29204.03983,35672.2066,40362.39478,41979.05585,44863.35063,51733.44213,57644.47997,52514.02712,50950.03434,54159.34661,50073.00566,52184.06185,52830.17423,45175.23189,46007.85292,48675.22234,53048.09621,52447.83144
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,1441.75566,1560.324931,1667.24743,1775.582655,1937.884614,2164.468823,2317.194884,2514.043772,2662.117492,2875.235844,3306.219476,3736.348737,4413.575692,5689.588807,6811.527337,8204.451512,8927.201627,10266.12067,11462.64159,13046.53722,15772.24091,15512.5067,15224.89391,14927.51748,14989.48577,15753.55277,18883.2658,22505.89771,24207.28147,24281.09614,28242.94374,28596.933,30523.98506,27963.66522,29315.84191,34875.70433,37321.9742,36629.0309,34788.35985,36371.05095,38131.46061,38542.7151,43084.47247,50134.89077,57603.83602,66810.47852,74148.32008,85139.96045,96944.09561,79977.69708,87693.79007,100600.5624,101524.1419,102913.4508,97019.18275,74355.51586,70459.1825,75496.75406,81734.46557,75419.63487
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,50.3049875,51.81122854,55.02569946,46.86144884,46.00336549,67.00747097,81.16442963,73.96788776,66.54889994,66.63836268,71.71860301,71.62988972,81.38658593,75.63695485,92.75222233,117.4177293,105.8927847,98.54200039,111.8067073,126.1333354,129.5860742,148.0802537,152.2896698,151.9926102,156.6506823,155.4078645,165.3618676,167.7999826,193.4996694,191.1207808,191.8789042,202.08061,170.5866683,178.6259703,193.279505,203.980809,204.6857552,217.787953,210.6114878,214.106767,229.4902871,246.725629,244.7208237,252.4024323,286.1575938,315.80563,346.9452514,391.3801314,470.4555473,478.1731816,592.4010975,699.4293377,698.4664794,715.923743,743.4133813,792.5528906,777.1475955,911.4442665,1038.651647,1071.050761
Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4754.075002,6568.102582,9429.633377,9101.91698,8829.356719,6956.253801,7670.116404,8510.868408,9762.389302,9396.981967
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,2312.949992,2343.292213,2448.628633,2622.220271,2813.546976,2151.294927,2191.312542,2188.399139,1885.156152,2077.895543,2311.027605,2772.918597,3294.648943,4323.196535,4610.570426,4171.76974,4373.840998,4950.588205,5936.98526,6668.138666,7467.168038,7813.887543,7656.475732,7598.312039,6713.760131,7600.565242,9427.55394,12330.91683,13759.15563,13312.38559,13663.02162,12230.07345,11793.13924,13094.34545,15280.31278,17400.42018,18794.43604,17474.18703,14738.44557,15322.22383,13641.10272,13882.85683,16874.18749,21913.70817,25420.23488,27751.06547,26671.32942,32511.12666,31290.25372,28205.73284,33700.12604,38437.54316,39982.7543,42962.98821,44553.28221,38615.99518,40105.61339,42849.42632,42949.93058,42084.35337
OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,1329.455228,1376.175199,1465.040771,1557.675823,1679.678906,1799.615006,1951.204133,2070.371388,2222.405119,2414.814022,2607.07771,2855.125169,3277.173683,3924.349581,4352.673284,4824.634415,5179.690913,5784.441205,6894.59818,7887.940103,8680.32018,8759.816559,8556.857858,8766.243225,9093.013742,9499.210248,11413.81121,13115.59646,14670.44168,15222.82028,17001.67104,17824.69432,18996.72357,19088.04636,20237.93729,22139.39024,22159.38795,21667.24315,21736.94376,22658.46176,22976.91686,22603.74724,23405.56163,26000.13855,28737.00838,30183.4631,31617.09984,34347.42894,36112.35518,33569.30129,34983.48739,37434.52002,37184.8135,37447.50456,37980.48611,35605.23919,36030.91319,37370.04899,39261.40951,39399.04923
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,101.2586931,105.5576739,162.3245685,277.9080052,342.4730553,354.0776984,401.9004645,472.5234272,598.5654424,1954.887792,2377.083295,2760.535535,2803.394083,2653.276571,3419.284513,5181.808264,5947.246731,5855.867794,5828.093054,6164.175429,6677.376125,4691.19435,4822.125757,4997.417252,5382.729435,6448.127685,5988.844697,6278.642993,6029.189622,6013.191867,6261.736061,6830.633316,7039.61185,6254.983965,6967.102921,8601.25417,8475.964136,8626.984097,9066.347498,10126.1161,12377.06807,14420.51706,15838.46561,22139.64041,16823.77165,18756.97925,20921.14598,21902.58136,20926.55405,20131.91672,16028.75136,14618.87538,15130.94374,16414.88802,15474.03248
Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,285.9226336,332.5540879,394.5277294,559.8910926,1011.132758,1105.430989,1346.048641,1484.538577,1603.79497,2037.566865,2766.012103,2716.827402,2509.166696,2314.048116,2274.319973,2107.272722,2078.85654,2402.310521,2629.159308,2684.670091,3139.304258,3162.950537,3385.06836,3166.03102,3250.832725,3656.332224,3787.736828,3873.849446,3727.100219,3939.649301,4363.711976,4268.064905,4528.323401,5539.430641,6745.478688,8000.601109,9167.812012,10943.39439,13026.79641,10900.47631,12366.33726,14891.41211,15211.57698,15541.89648,15741.33979,12793.93105,12385.06369,13404.40974,14632.39859,13981.58378
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,83.33794593,89.40903014,91.31920036,95.70336199,104.8802176,116.4467247,125.5469776,139.1184595,145.9456886,153.4169802,172.465672,178.5551076,153.3840271,101.1646526,137.1089297,168.0803798,191.3010786,213.1686995,243.3358248,260.5623232,303.0509711,348.2950693,368.277364,332.5210507,349.1820581,337.8285142,335.0201483,339.3322794,379.4545167,384.3642797,371.6785573,411.859465,429.1469022,442.4922384,434.4654114,489.881814,497.2161432,476.3812312,461.2167361,454.2761254,576.1956006,544.4942738,534.3038828,599.3763227,687.8364171,748.9225846,836.8605211,908.0950906,990.8465996,957.9956808,987.409723,1164.976129,1198.109001,1208.90431,1251.164104,1356.667756,1368.454326,1464.993305,1482.305667,1284.702041
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,474.0940179,513.2547577,542.3272837,583.4134454,608.1004849,648.4370686,686.0719345,742.1135365,775.6430926,827.1733263,889.238293,974.9369999,1040.810961,1157.621285,1287.956475,1395.479383,1444.75544,1489.967298,1721.777371,1918.160787,2332.128743,2577.737539,2782.277721,2791.775094,2849.06044,2947.690227,2996.620763,2945.162975,2492.149589,2446.228899,2603.846622,2803.941591,3122.081256,3339.919455,3489.152406,3494.516014,3529.852222,3741.279464,3974.667035,4082.615957,4060.324493,4046.419981,4126.241558,4267.303325,4592.152614,4916.914994,5348.895292,6166.180721,7154.274496,7576.140467,8082.028459,9358.251475,10722.28363,11889.12763,12796.07004,13630.30797,14343.96363,15150.34561,15592.57368,15731.01603
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,253.2648216,277.5687103,305.7615316,325.516192,382.7436622,441.1824887,507.5307847,500.8730414,450.4016443,490.413379,552.1795636,599.1155687,646.1424981,752.2234872,922.8468039,1094.161679,1006.890607,899.2556288,748.9922725,932.7468908,1033.418749,1203.706676,1182.731249,919.1686126,910.9674658,836.946045,753.5315671,1000.532369,729.8763028,1040.962255,1196.586858,1524.770874,1566.011552,1488.033249,1881.737119,2194.01797,2232.075906,2306.438801,2163.120031,1924.486567,1955.588006,1941.475632,2021.23974,2145.643183,2417.035501,2729.498682,3154.331237,3606.070435,4220.616969,4196.312793,5082.354757,5869.32308,6528.972218,6756.752769,6672.880255,6229.101696,6204.99726,6710.508029,6941.235848,6977.695784
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,254.4589452,267.1828875,156.7038731,168.0409776,175.9557918,187.1368885,199.9567823,207.4439701,224.6355814,241.7109175,186.7746806,201.0412775,211.4122029,258.3846913,343.290525,360.7533392,402.8012119,450.3408417,506.3988332,596.8372017,685.2214609,732.3677521,742.4533901,646.039361,594.5533363,566.2619987,535.7035047,579.7015315,644.3649932,705.5790972,715.9137121,715.7468201,814.7685392,816.4123244,939.9186379,1062.133065,1160.309681,1127.526549,966.989169,1087.378156,1072.809064,990.5638962,1036.159313,1048.008192,1121.489632,1244.349041,1452.438656,1744.640313,1991.231542,1905.894711,2217.474009,2450.733656,2694.305473,2871.430902,2959.648452,3001.040371,3073.653615,3123.234229,3252.092324,3485.084218
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7647.929861,8085.066543,8302.011509,7762.224242,8299.496653,9325.554825,9673.945752,10159.21808,10587.27545,10028.40033,10219.9276,10884.41251,11967.30726,12688.19721,13794.79178,15871.84263,16932.33286,16078.26819,15859.43486,
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,102.1766134,106.5850007,111.6003222,115.6639922,125.4248455,138.47041,153.9462283,170.0953128,182.6224489,202.7494065,231.9472011,251.8715812,294.2978508,434.5993482,479.0475307,432.0429743,469.5456138,496.8045812,574.8501378,659.4468084,712.919871,681.0244068,628.5247856,661.8875939,641.9905711,593.8140832,632.5174724,732.3942203,831.0321546,786.8798001,697.539573,801.4722863,905.2489808,1005.152359,1086.291813,893.773636,970.0923023,906.3595891,678.8972756,608.2820627,602.1869023,515.6846078,491.8343081,568.2464399,618.0368977,749.1863962,1256.978891,1401.947182,1672.950784,1626.312399,1949.352518,2406.909679,2790.676669,2729.891906,2920.783721,2679.345588,2509.631457,2695.251883,2720.385245,2845.180186
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.209531,2235.541089,2459.020685,2497.195241,2874.825311,3682.791215,4140.983541,4116.926243,4510.413117,4389.976415,4492.727604,4981.198619,5196.932921,5693.377763,6681.178818,8020.963164,9038.654807,11255.37983,14001.38156,11527.53442,12599.53358,13893.50926,13145.53926,13781.06261,14347.91458,12572.4266,12431.81589,13861.30936,15460.64428,15595.22703
Pre-demographic dividend,PRE,GDP per capita (current US$),NY.GDP.PCAP.CD,59.85612832,60.50383332,64.5728111,73.51106291,66.87208595,73.55249883,78.83736677,72.59508145,74.63503587,82.50801925,98.21086015,93.57620352,105.7738418,126.335696,175.0005314,193.8406749,221.3854307,237.2408211,255.9381568,314.0431033,375.1797814,511.8362254,466.9619095,362.2587094,322.0063841,323.1281916,304.1667241,328.2950343,325.7271841,310.4764803,477.1088911,449.4710641,405.6941175,345.1713932,316.1617471,365.2674331,391.8803942,401.4686888,402.6409953,400.3135122,442.7386519,425.7861431,491.4610439,544.0369149,644.6740871,780.2501304,960.2702157,1129.47229,1383.065088,1220.217609,1396.887209,1575.221066,1678.432495,1791.26549,1856.526005,1589.453392,1398.969415,1414.800843,1449.034511,1472.385402
Puerto Rico,PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,717.5148431,777.2150274,854.744805,931.751666,1006.434446,1110.832691,1207.811824,1335.274112,1480.693176,1661.866885,1852.354673,2044.319906,2246.476714,2432.414219,2614.500941,2738.243153,2946.461953,3208.771356,3567.752629,4024.50942,4502.838428,4920.722937,5115.008514,5217.722729,5730.117009,6008.054486,6455.184461,6980.490143,7595.444656,8033.089441,8652.507492,9064.018517,9659.3389,10212.27676,10876.41882,11579.185,12173.16369,12817.64496,14304.40499,15220.99134,16192.12697,18123.1987,18731.45939,19557.12025,20988.99233,21959.3227,22935.94116,23664.88235,24898.33459,25768.72589,26435.74879,27278.88305,27944.73389,28513.16574,28981.45733,29763.4883,30627.1634,31108.75275,31621.89347,32873.71927
"Korea, Dem. People’s Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,360.4992985,382.729947,407.8528436,432.5117296,468.7810816,520.9106594,575.0076807,646.8227201,719.0804919,795.7593714,934.0820758,1064.53804,1302.266182,1747.989325,2000.417885,2127.637594,2173.284218,2267.371225,2457.313121,2755.624533,3368.366833,3245.975114,3079.949541,2735.491066,2522.747531,2705.192943,3861.9485,4803.866025,5623.697042,6056.381053,7884.617945,8958.985389,10810.56657,9534.656364,9977.319873,11781.36185,12185.0914,11575.50711,12199.20639,12471.07936,11497.75346,11724.6115,12875.32079,15762.97579,18031.00042,18773.12536,19822.84603,22782.09462,24847.54514,23059.79745,22498.69086,23186.91313,20564.88986,21647.04181,22074.30076,19242.36647,19978.40121,21490.42986,23461.57186,23145.04082
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,204.2011124,208.8493863,215.0668034,220.0966415,230.5024334,240.2699212,262.0681038,296.1086183,374.3415375,489.5622006,541.4869712,593.654533,712.6580299,849.5245858,1103.915254,1398.055177,1718.505072,1608.719782,1635.632544,1260.744857,892.8894802,984.3830553,1020.379277,1063.473957,1156.927438,1376.164673,1611.400976,1610.213334,1591.37311,1686.846001,1897.096362,2002.685918,1993.802781,1812.994022,1694.110236,1663.605252,1565.053712,1300.851426,1365.416418,1679.497171,1843.633791,2271.090038,2976.825503,4041.583876,3624.571058,4355.934939,5322.96376,5183.082877,5926.832863,6102.943233,5406.703857,5319.410218,5680.580768,5805.675616,5414.799138
West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.581542,1326.562857,1317.466751,1389.164971,1465.046057,1499.492177,1476.17185,1335.553195,1156.217473,1257.69857,1337.565724,1455.187875,1441.4617,1575.5634,1857.890515,1970.182963,2354.125987,2695.193853,2834.021525,3060.312389,3046.821798,2967.851747,3074.291152,3254.485887,3198.866644,
Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,888.0469116,872.3994482,891.8582901,1013.314909,1215.546152,1361.145806,1371.582902,1308.571246,1224.542765,1314.225292,1221.203221,1305.226218,1265.457401,1310.1217,1351.291054,1435.46285,1501.585712,1624.124343,1688.807158,1915.575856,2033.925572,2149.662046,2118.834316,1787.875674,1933.538069,1765.114099,1710.63837,1779.138499,2058.558307,2348.481438,2551.175556,2647.044099,2879.026928,3032.336641,2652.479604,2905.02252,3401.31861,3568.80296,3654.826603,3919.673053,3776.199421,3899.580627,4132.18527,4223.958416,4192.973761
Post-demographic dividend,PST,GDP per capita (current US$),NY.GDP.PCAP.CD,1381.441945,1440.005271,1535.886431,1634.807054,1763.063166,1894.409516,2056.699002,2186.978433,2352.731124,2560.696195,2773.966078,3048.707645,3506.23996,4205.23867,4655.533916,5174.596413,5574.899383,6254.912096,7480.213864,8536.688265,9384.602359,9427.859502,9330.130694,9629.650364,10012.25381,10488.79801,12744.0867,14692.8735,16455.91728,17081.25784,19050.79866,19956.87685,21270.26484,21271.97046,22644.46757,24982.44012,24972.90212,24371.21887,24368.34955,25458.77547,25755.24057,25398.32977,26354.27717,29410.4894,32511.38606,34054.57298,35653.00624,38685.96018,40642.36723,38101.47888,39558.90854,42364.22576,42149.35382,42388.85788,43064.32042,40584.26096,41289.58144,42879.59117,45243.53343,45530.24815
French Polynesia,PYF,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,1889.32329,2229.821901,2209.954189,2511.951349,2274.328561,2299.072349,2593.183341,2751.125082,3516.336872,4375.358369,5260.260414,5402.372156,5670.080187,6969.740806,8168.775087,8885.470569,8103.504627,7907.690584,7977.82806,8005.802085,8514.129364,12658.41322,13630.31744,14050.97001,13470.16501,15913.59048,16038.04919,17169.12403,17539.71383,16444.07868,18261.82686,17788.14905,15723.21331,16302.46058,16073.99879,14323.82082,,,,,,,,,,,,,,,,,,,
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,2755.732617,3246.688699,3910.03786,5583.42149,15631.99841,15292.01578,18905.60918,19842.14489,21109.55615,27455.14872,35008.82974,34926.14063,27402.56402,20909.98011,19645.31466,16590.62379,12704.33437,12901.70433,13611.62979,14052.52894,15454.08233,14124.29283,15434.45934,14270.97377,14544.09164,15849.72008,17337.42187,21104.7243,18593.54892,21723.69996,29976.11704,28517.26721,30214.85901,34517.75509,42124.82901,51455.59419,59530.15354,65421.75277,80234.47007,59094.44494,67403.1603,82409.58033,85076.14793,85050.91097,83858.52838,63039.01655,57163.06099,61264.39648,68793.78444,64781.7332
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.838364,1769.889931,1817.902101,1680.705623,1260.749045,1102.103785,1158.132516,1323.104325,1650.276481,1633.010644,1577.323357,1852.467309,1599.889533,1659.90764,1825.179805,2119.882673,2679.41191,3494.944517,4617.929016,5757.496429,8360.166321,10435.04398,8548.118672,8209.919456,9104.995622,8535.046876,9555.244217,10026.97358,8977.437382,9567.129345,10807.79539,12408.59649,12919.52964
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3777.235373,3428.762153,3492.710314,3490.452505,3098.802639,2930.670201,2662.104034,2665.779867,2643.929196,2737.572024,1834.861843,1330.757236,1771.594059,2100.352512,2377.529577,2975.125353,4102.364833,5323.463083,6920.189125,9101.255049,11635.27293,8562.813277,10674.99578,14311.08432,15420.87454,15974.64463,14095.64874,9313.013625,8704.898413,10720.33259,11370.81346,11584.99538
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,40.53711462,40.68939024,40.94419536,41.21827038,41.08381446,45.98935383,37.48878289,46.6427698,48.7840445,51.7946093,58.52516742,57.58907171,61.81188675,70.80305414,72.89441981,131.019889,141.5310109,160.3843462,188.1847569,222.8132146,243.487169,264.026285,255.6372445,260.0058559,268.923459,279.1046464,301.797984,318.2064063,337.955605,330.4970304,349.8733576,269.8501567,302.7384118,314.7513543,126.9547229,221.6287362,229.8869585,288.4091673,285.7101918,242.3140657,218.6801627,203.4568715,199.0673298,215.7489815,240.6492936,291.9966862,368.2488929,440.3301809,545.7551005,582.0572768,612.3436991,671.50994,728.6972971,726.1801569,747.0005116,754.906789,748.5044181,772.3184718,782.6181409,801.656187
South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,82.34783372,86.04862373,89.91398561,98.98150197,110.8779202,116.4879414,95.80237807,103.0656834,105.61753,113.5117357,120.1323437,124.9111369,122.7497669,137.1617813,162.3803522,169.8185796,161.9100856,183.1196036,203.4910669,222.5747882,262.0850021,271.3225987,274.1423643,283.4416147,275.5975686,292.8182415,303.0941799,328.9960271,345.6682279,341.1524851,359.2424738,312.6661479,324.9163194,315.0061414,349.8730878,380.3637468,407.7617026,419.3302843,416.9930171,438.3252968,453.2376044,455.8581365,469.7121815,538.7111364,613.9477974,691.6926144,774.8637936,959.3051362,959.4611971,1041.994394,1257.499439,1367.313138,1364.416403,1381.856627,1494.420765,1541.803686,1651.089463,1866.886067,1899.609233,1959.917165
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,777.266407,801.0454544,921.3459441,1177.72395,1511.685101,2226.990855,6437.416082,6304.119191,8202.777487,9038.863152,9282.64812,12241.253,16977.9854,17871.97607,13944.95108,11039.24641,9632.535399,7919.651035,6304.254209,5932.286645,5856.376546,6085.960152,7246.016367,7883.245738,7932.090938,7485.541334,7421.291231,7690.577522,8335.803866,8551.674296,7419.160019,8007.95978,9171.330145,8684.647401,8695.400072,9609.966975,11185.13337,13791.44629,15384.74015,16516.62362,20078.25779,16113.14249,19262.54768,23745.80161,25243.3587,24844.74437,24463.90316,20627.93278,19879.29753,20803.74257,23338.96346,23139.79866
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,125.8598511,133.0822086,140.7251107,139.3099029,139.2233027,141.081953,140.6858956,147.9975798,150.0226523,160.3841121,176.9540538,187.0768759,196.9108904,236.617142,294.9850235,348.0098196,419.9308175,506.6598351,431.8123271,491.5773181,392.4147859,509.1305226,453.7962933,390.7812229,445.9483534,552.9744474,683.0675803,849.6121169,632.3355059,611.9485207,483.952592,432.4790979,260.5102439,320.4855165,449.7106937,473.4133899,300.5649303,378.9546756,355.1524309,328.0685926,366.1728076,383.0159987,418.2518413,484.8447351,573.3069261,689.209557,905.3097449,1128.41035,1304.533051,1163.796952,1401.477474,1437.773295,1457.894582,1557.22831,1709.999605,1909.738755,1299.261195,1111.868449,623.8672524,441.5056034
